cui,cueanexo,cue,anexo,sector,dom_edific,dom_establ,nombre_est,nombre_abr,telefono,email,codpost,web_megcba,nivmod,nivelmodal,tipest_abr,tipest,depfun,depfun_otr,de,comuna,barrio,area_progr,estado,point_x,point_y,nivel
"200120","20074300","200743","0",1.000000000000000,Gral. Lucio Norberto Mansilla 3643,Gral. Lucio Norberto Mansilla 3643,Esc. Primaria Común N° 05 Ursula Llames de Lapuente,EPjc 05,4823-2477,dep_epc5_de2@bue.edu.ar,C1425,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,Ministerio de Educación,2.000000000000000,14.000000000000000,PALERMO,04 - HOSP FERNANDEZ,"1",104446.225797000006423,104276.528111000006902,Primario Común
"200123","20206300","202063","0",1.000000000000000,Chile 1626,Chile 1626,Escuela Infantil N° 02/03° Mane Bernardo,EI 02/03,4381-7261,dei_ei2_de3@bue.edu.ar,C1100,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,EI,Escuela Infantil,Dirección de Educación Inicial,Ministerio de Educación,3.000000000000000,1.000000000000000,MONTSERRAT,08 - HOSP RAMOS MEJIA,"1",106768.051196999993408,101374.496411999993143,Inicial Común
"200124","20031000","200310","0",1.000000000000000,Tacuarí 567,Tacuarí 567,Centro Educativo de Nivel Secundario N° 12,CENS 12,4334-3234,deaa_cens12_de3@bue.edu.ar,C1071,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/secundaria,SecAdu,Nivel Secundario de Jóvenes y Adultos,CENS,Centro Educativo de Nivel Secundario,Dirección de Educación del Adulto y del Adolescente,Ministerio de Educación,3.000000000000000,1.000000000000000,MONTSERRAT,02 - HOSP ARGERICH,"1",107725.038897000005818,101599.451111999995192,Secundario de Jóvenes y Adultos
"200124","20031100","200311","0",1.000000000000000,Tacuarí 567,Tacuarí 567,Esc. Primaria Común N° 03 María Sanchez de Thompson,EPjc 03,4334-3234,dep_epc3_de3@bue.edu.ar/escuela3de3@yahoo.com.ar,C1071,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,Ministerio de Educación,3.000000000000000,1.000000000000000,MONTSERRAT,02 - HOSP ARGERICH,"1",107725.038897000005818,101599.451111999995192,Primario Común
"200124","20030902","200309","2",1.000000000000000,Tacuarí 567,Tacuarí 567,Jardín de Infantes Nucleado D (EPCjc 03/03°),JIN D-02 (03),4342-0080,jindde3@hotmail.com,C1071,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,JIN,Jardín de Infantes Nucleado,Dirección de Educación Inicial,Ministerio de Educación,3.000000000000000,1.000000000000000,MONTSERRAT,02 - HOSP ARGERICH,"1",107725.038897000005818,101599.451111999995192,Inicial Común
"200012","20019700","200197","0",1.000000000000000,San Martín 458,San Martín 458,Centro Educativo de Nivel Secundario N° 46,CENS 46,4394-5932,deaa_cens46_de1@bue.edu.ar,C1004,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/secundaria,SecAdu,Nivel Secundario de Jóvenes y Adultos,CENS,Centro Educativo de Nivel Secundario,Dirección de Educación del Adulto y del Adolescente,Ministerio de Educación,1.000000000000000,1.000000000000000,SAN NICOLAS,02 - HOSP ARGERICH,"1",108193.084996999998111,102948.400911999997334,Secundario de Jóvenes y Adultos
"200125","20162400","201624","0",1.000000000000000,Venezuela 771,Venezuela 771,Centro Educativo de Nivel Secundario N° 43,CENS 43,4342-3228 INT 57,deaa_cens43_de3@bue.edu.ar,C1095,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/secundaria,SecAdu,Nivel Secundario de Jóvenes y Adultos,CENS,Centro Educativo de Nivel Secundario,Dirección de Educación del Adulto y del Adolescente,Ministerio de Educación,3.000000000000000,1.000000000000000,MONTSERRAT,02 - HOSP ARGERICH,"1",107902.039397000000463,101706.441311999995378,Secundario de Jóvenes y Adultos
"200127","20006300","200063","0",1.000000000000000,Carlos Calvo 1140,Carlos Calvo 1140,Esc. Primaria Común N° 07 Gral. Güemes,EPjs 07,4305-2218,dep_epc7_de3@bue.edu.ar,C1102,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,JS,Escuela de Jornada Simple,Dirección de Educación Primaria,Ministerio de Educación,3.000000000000000,1.000000000000000,CONSTITUCION,08 - HOSP RAMOS MEJIA,"1",107439.021896999998717,101039.475812000004225,Primario Común
"200125","20128400","201284","0",1.000000000000000,Venezuela 771,Venezuela 771,Instituto de Formación Técnica Superior N° 09,IFTS 09,4342-3228 INT58,dfts_ifts9_de3@bue.edu.ar,C1095,http://www.buenosaires.gob.ar/educacion/estudiantes/terciario/formacion-tecnica-superior,SNUCom - OSEAdu,Nivel Superior No Universitario Común - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,IFTS,Instituto de Formación Técnica Superior,Dirección de EducaciónTécnica Superior,Ministerio de Educación,3.000000000000000,1.000000000000000,MONTSERRAT,02 - HOSP ARGERICH,"1",107902.039397000000463,101706.441311999995378,Superior No Universitario Común - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"200125","20030900","200309","0",1.000000000000000,Venezuela 771,Venezuela 753,Jardín de Infantes Nucleado D (EPCjs 04/03°) [Sede],JIN D-00 (04),4342-0080,dei_jind4_de3@bue.edu.ar.,C1095,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,JIN,Jardín de Infantes Nucleado,Dirección de Educación Inicial,Ministerio de Educación,3.000000000000000,1.000000000000000,MONTSERRAT,02 - HOSP ARGERICH,"1",107902.039397000000463,101706.441311999995378,Inicial Común
"200125","20124300","201243","0",1.000000000000000,Venezuela 771,Venezuela 771 / 753,Esc. Primaria Común N° 04 Cnel. Isidoro Suarez,EPjs 04,4342-3228,dep_epc4_de3@bue.edu.ar,C1095,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,JS,Escuela de Jornada Simple,Dirección de Educación Primaria,Ministerio de Educación,3.000000000000000,1.000000000000000,MONTSERRAT,02 - HOSP ARGERICH,"1",107902.039397000000463,101706.441311999995378,Primario Común
"200125","20302709","203027","9",1.000000000000000,Venezuela 771,Venezuela 771,ESEA en Danza Mastrazzi Curso Vocacional de Danza y Expresión Corporal Juvenil N° 08,CV Dan Juv 08,4342-3228,danzasmastrazzi@yahoo.com.ar,C1095,http://www.buenosaires.gob.ar/areas/educacion/niveles/art/?menu_id=9765,OSECom,Otros Servicios Educativos de la modalidad Común,ESEA,Escuela Superior de Educación Artística,Dirección de Educación Artística,Ministerio de Educación,3.000000000000000,1.000000000000000,MONTSERRAT,02 - HOSP ARGERICH,"1",107902.039397000000463,101706.441311999995378,Otros Servicios Educativos de la modalidad Común
"200126","20062900","200629","0",1.000000000000000,Humberto I° 1573,Humberto I° 1573,Esc. Primaria Común N° 05 Agustín Alvarez,EPjc 05,4304-0102,dep_epc5_de3@bue.edu.ar / escuela5distrito3@gmail.com,C1103,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,Ministerio de Educación,3.000000000000000,1.000000000000000,CONSTITUCION,08 - HOSP RAMOS MEJIA,"1",106883.028296999997110,100891.502611999996589,Primario Común
"200126","20063000","200630","0",1.000000000000000,Humberto I° 1573,Humberto I° 1573,Jardín de Infantes Integral N° 01/03°,JII 01/03,4304-7218,dei_jii1_de3@bue.edu.ar,C1103,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,JII,Jardín de Infantes Integral,Dirección de Educación Inicial,Ministerio de Educación,3.000000000000000,1.000000000000000,CONSTITUCION,08 - HOSP RAMOS MEJIA,"1",106883.028296999997110,100891.502611999996589,Inicial Común
"200126","20302824","203028","24",1.000000000000000,Humberto I° 1573,Humberto I° 1573,ESEA en Danza Ramicone Curso Vocacional de Folklore N° 13,CV Folk 13,4304-0102/4642-5554,vocacionales2010@yahoo.com.ar,"1408",http://www.buenosaires.gob.ar/areas/educacion/niveles/art/?menu_id=9765,OSECom,Otros Servicios Educativos de la modalidad Común,ESEA,Escuela Superior de Educación Artística,Dirección de Educación Artística,Ministerio de Educación,3.000000000000000,1.000000000000000,CONSTITUCION,08 - HOSP RAMOS MEJIA,"1",106883.028296999997110,100891.502611999996589,Otros Servicios Educativos de la modalidad Común
"200128","20183100","201831","0",1.000000000000000,Moreno 2104,Moreno 2104,Esc. Primaria p/Adultos N° 09 Mariano Moreno,EPA 09,4952-1949,deaa_ep9_de3@bue.edu.ar,C1094,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/primaria?menu_id=12643,PriAdu - OSEAdu,Nivel Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,EP,Escuela Primaria para Adultos,Dirección de Educación del Adulto y del Adolescente,Ministerio de Educación,3.000000000000000,3.000000000000000,BALVANERA,08 - HOSP RAMOS MEJIA,"1",106145.082697000005282,101787.513212000005296,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"200128","20052400","200524","0",1.000000000000000,Moreno 2104,Moreno 2104,Esc. Primaria Común N° 09 Mariano Moreno,EPjs 09,4952-1949,dep_epc9_de3@bue.edu.ar / pri09de03@yahoo.com.ar,C1094,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,JS,Escuela de Jornada Simple,Dirección de Educación Primaria,Ministerio de Educación,3.000000000000000,3.000000000000000,BALVANERA,08 - HOSP RAMOS MEJIA,"1",106145.082697000005282,101787.513212000005296,Primario Común
"200128","20029001","200290","1",1.000000000000000,Moreno 2104,Moreno 2104,Jardín de Infantes Nucleado B (EPCjs 09/03°),JIN B-01 (09),4308-2075,dei_jinb23_de3@bue.edu.ar,C1094,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,JIN,Jardín de Infantes Nucleado,Dirección de Educación Inicial,Ministerio de Educación,3.000000000000000,3.000000000000000,BALVANERA,08 - HOSP RAMOS MEJIA,"1",106145.082697000005282,101787.513212000005296,Inicial Común
"202069","20315600","203156","0",2.000000000000000,Conesa 3758,Conesa 3754,Jardín de Infantes Estrellita,JI Estrellita,S/D,jardinestrellita@hotmail.com,"1429",http://www.buenosaires.gob.ar/areas/educacion/gestion_privada/riae.php?menu_id=23314,IniCom,Nivel Inicial Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,Ministerio de Educación,10.000000000000000,12.000000000000000,SAAVEDRA,07 - HOSP PIROVANO,"1",98946.522298399999272,108731.108911000017542,Inicial Común
"200066","29001400","290014","0",1.000000000000000,Agüero 2502,Agüero 2502,Escuela Nacional de Bibliotecarios,Esc Nac de Bibliotecarios,4808-6095,escuelabib@bn.gob.ar,C1425,S/D,SNUCom,Nivel Superior No Universitario Común,,No Corresponde - Gob Nac,,Otros,1.000000000000000,2.000000000000000,RECOLETA,04 - HOSP FERNANDEZ,"1",106008.583996999994270,104940.729311000002781,Superior No Universitario Común
"200129","20215600","202156","0",1.000000000000000,Pte. Luis Sáenz Peña 1215,Pte. Luis Sáenz Peña 1215,Centro Educativo Complementario de Idiomas Extranjeros N° 03,CECIE 03,4305-0468,dep_cecdie3_de3@bue.edu.ar,C1135,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,OSECom,Otros Servicios Educativos de la modalidad Común,CECDIE,Centro Educativo Complementario de Idioma Extranjero,Dirección de Educación Primaria,Ministerio de Educación,3.000000000000000,1.000000000000000,CONSTITUCION,08 - HOSP RAMOS MEJIA,"1",106969.019797000000835,100734.502512000006391,Otros Servicios Educativos de la modalidad Común
"200129","20063100","200631","0",1.000000000000000,Pte. Luis Sáenz Peña 1215,Pte. Luis Sáenz Peña 1215,Esc. Primaria Común N° 11 Dr. Ricardo Gutiérrez,EPjc 11,4305-0468,dep_epc11_de3@bue.edu.ar,C1135,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,Ministerio de Educación,3.000000000000000,1.000000000000000,CONSTITUCION,08 - HOSP RAMOS MEJIA,"1",106969.019797000000835,100734.502512000006391,Primario Común
"200130","20007100","200071","0",1.000000000000000,Pte. Luis Sáenz Peña 463,Pte. Luis Sáenz Peña 463,Esc. Primaria Común N° 14 Gral. Mariano Necochea,EPjc 14,4383-9105/5420,dep_epc14_de3@bue.edu.ar,C1110,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,Ministerio de Educación,3.000000000000000,1.000000000000000,MONTSERRAT,08 - HOSP RAMOS MEJIA,"1",106940.612397000004421,101668.864612000004854,Primario Común
"200131","20141300","201413","0",1.000000000000000,México 2383,México 2383,Centro Educativo de Nivel Secundario N° 50,CENS 50,4942-6243,deaa_cens50_de3@bue.edu.ar,C1222,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/secundaria,SecAdu,Nivel Secundario de Jóvenes y Adultos,CENS,Centro Educativo de Nivel Secundario,Dirección de Educación del Adulto y del Adolescente,Ministerio de Educación,3.000000000000000,3.000000000000000,BALVANERA,08 - HOSP RAMOS MEJIA,"1",105804.076096999997390,101445.535312000007252,Secundario de Jóvenes y Adultos
"200131","20028900","200289","0",1.000000000000000,México 2383,México 2383,Esc. Primaria Común N° 15 Francisco Narciso de Laprida,EPjs 15,4942-6243,dep_epc15_de3@bue.edu.ar / pri15de03@gmail.com,C1222,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,JS,Escuela de Jornada Simple,Dirección de Educación Primaria,Ministerio de Educación,3.000000000000000,3.000000000000000,BALVANERA,08 - HOSP RAMOS MEJIA,"1",105804.076096999997390,101445.535312000007252,Primario Común
"200131","20029002","200290","2",1.000000000000000,México 2383,México 2383,Jardín de Infantes Nucleado B (EPCjs 15/03°),JIN B-02 (15),4308-2075,dei_jinb23_de3@bue.edu.ar,C1222,http://www.buenosaires.gob.ar/educacion/estudiantes/inicial?menu_id=9759,IniCom,Nivel Inicial Común,JIN,Jardín de Infantes Nucleado,Dirección de Educación Inicial,Ministerio de Educación,3.000000000000000,3.000000000000000,BALVANERA,08 - HOSP RAMOS MEJIA,"1",105804.076096999997390,101445.535312000007252,Inicial Común
"200131","20302822","203028","22",1.000000000000000,México 2383,México 2383,ESEA en Danza Ramicone Curso Vocacional de Folklore N° 22,CV Folk 22,4642-5554 INT 103,vocacionales2010@yahoo.com.ar,"1222",http://www.buenosaires.gob.ar/areas/educacion/niveles/art/?menu_id=9765,OSECom,Otros Servicios Educativos de la modalidad Común,ESEA,Escuela Superior de Educación Artística,Dirección de Educación Artística,Ministerio de Educación,3.000000000000000,3.000000000000000,BALVANERA,08 - HOSP RAMOS MEJIA,"1",105804.076096999997390,101445.535312000007252,Otros Servicios Educativos de la modalidad Común
"200132","20001500","200015","0",1.000000000000000,Salta 1226,Salta 1226,Esc. Primaria p/Adultos N° 16 Eustaquio Cárdenas,EPA 16,4305-1244,deaa_ep16_de3@bue.edu.ar,C1137,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/primaria?menu_id=12643,PriAdu - OSEAdu,Nivel Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,EP,Escuela Primaria para Adultos,Dirección de Educación del Adulto y del Adolescente,Ministerio de Educación,3.000000000000000,1.000000000000000,CONSTITUCION,08 - HOSP RAMOS MEJIA,"1",107380.010196999995969,100735.027012000005925,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
"200132","20124000","201240","0",1.000000000000000,Salta 1226,Salta 1226,Esc. Primaria Común N° 16 Eustaquio Cardenas,EPjc 16,4305-1244,dep_epc16_de3@bue.edu.ar,C1137,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,Ministerio de Educación,3.000000000000000,1.000000000000000,CONSTITUCION,08 - HOSP RAMOS MEJIA,"1",107380.010196999995969,100735.027012000005925,Primario Común
"200181","20052300","200523","0",1.000000000000000,Suárez 1145,Suárez 1145,Esc. Primaria Común N° 13 República de Chile,EPjc 13,4301-0912,dep_epc13_de4@bue.edu.ar,C1162,http://www.buenosaires.gob.ar/educacion/estudiantes/primario?menu_id=9760,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,Ministerio de Educación,4.000000000000000,4.000000000000000,BOCA,02 - HOSP ARGERICH,"1",108676.908996000012849,99020.469712299993262,Primario Común
"202711","20315700","203157","0",1.000000000000000,Tucumán 651,Tucumán 651,Instituto de Formación Técnica Superior N° 34,IFTS 34,"45220973",S/D,"1049",http://www.buenosaires.gob.ar/educacion/estudiantes/terciario/formacion-tecnica-superior,SNUCom,Nivel Superior No Universitario Común,IFTS,Instituto de Formación Técnica Superior,Dirección de EducaciónTécnica Superior,Ministerio de Educación,1.000000000000000,1.000000000000000,SAN NICOLAS,02 - HOSP ARGERICH,"1",108004.291991999998572,103138.537003999997978,Superior No Universitario Común
"200133","20002100","200021","0",1.000000000000000,Avda. Entre Ríos 1341,Avda. Entre Ríos 1341,Centro Educativo de Nivel Secundario N° 44,CENS 44,4304-0636,cens44@gmail.com/deaa_cens44_de3@bue.edu.ar,C1133,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/secundaria,SecAdu,Nivel Secundario de Jóvenes y Adultos,CENS,Centro Educativo de Nivel Secundario,Dirección de Educación del Adulto y del Adolescente,Ministerio de Educación,3.000000000000000,3.000000000000000,SAN CRISTOBAL,08 - HOSP RAMOS MEJIA,"1",106579.019797000000835,100525.523612000004505,Secundario de Jóvenes y Adultos
"200133","20045200","200452","0",1.000000000000000,Avda. Entre Ríos 1341,Avda. Entre Ríos 1359,Esc. Primaria p/Adultos N° 22 Carlos Pellegrini,EPA 22,4304-7365,deaa_ep22_de3@bue.edu.ar,C1133,http://www.buenosaires.gob.ar/educacion/estudiantes/adultos/primaria?menu_id=12643,PriAdu - OSEAdu,Nivel Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,EP,Escuela Primaria para Adultos,Dirección de Educación del Adulto y del Adolescente,Ministerio de Educación,3.000000000000000,3.000000000000000,SAN CRISTOBAL,08 - HOSP RAMOS MEJIA,"1",106579.019797000000835,100525.523612000004505,Primario de Jóvenes y Adultos - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
